aaf-sms@aaf-sms.onap.org|2|2020-05-20 21:36:51.000+0000|0xd993c5617486296f1b99d04de31633332b8ba1a550038e23860f9dbf0b2fcf95|Initial ID|org.onap.aaf-sms|53344||
aai@aai.onap.org|200|2020-03-25 14:14:28.000+0000|0x67aebf2a72b469cf50c5b5ba0bfc106e0d7d47a9890a3ac3f066fd0ef88dbacb||org.onap.aai|-1675205439||598fb99207ff507d
aai@aai.onap.org|200|2020-03-26 03:17:46.000+0000|0xb16718138b66380b0270a5648b556b0ff449b121ad1ac2a284a7f136f029163f||org.onap.aai|311294741||598fb99207ff507e
aai@aai.onap.org|200|2020-03-26 03:27:52.000+0000|0xac32fdb3e8f1f2183e05abe3378c282fa7b76aac40fd58b92750f18f5f1b4154||org.onap.aai|1873687553||598fb99207ff507f
aai@aai.onap.org|200|2020-03-26 03:31:18.000+0000|0x7c338d22e6ec91ac113ed6c817543877382d93efb170c660ef2655138f5290db||org.onap.aai|-2084878885||598fb99207ff5080
aai@aai.onap.org|200|2020-05-20 21:36:51.000+0000|0x7c338d22e6ec91ac113ed6c817543877382d93efb170c660ef2655138f5290db||org.onap.aai|1873687553||598fb99207ff5080
aai@aai.onap.org|200|2021-03-17 13:43:56.000+0000|0x3c11d426fb3e165b4d0d690b0729d430cce7f55ad86a4a73a1c77f77cfe1544c||org.onap.aai|791673925||"local|3274081232398955380"
aai@aai.onap.org|200|2021-03-17 19:04:42.000+0000|0xa6c78c0b7657f1ce66a00d2fe58549e8508d26bfe7edd2e1e170c3d27fad8b81||org.onap.aai|-845832198||"local|3274081232398955383"
aai@aai.onap.org|200|2021-03-17 19:26:11.000+0000|0x50fba974a6b33e1ea4d2c3fd594355a8ff732e7037547c346711316bc99a16c6||org.onap.aai|589149394||"local|3274081232398955384"
aai@aai.onap.org|200|2021-03-17 20:28:56.000+0000|0x3d49f89a83fcf5e8efe2a971e42d4a750733ab12cb5843ce8941bbe39b6a0393||org.onap.aai|-37228458||"local|3274081232398955385"
aai@aai.onap.org|200|2021-03-26 20:19:52.000+0000|0x7fb7a95ce96c50de99aef3e58baca4cc690c5c1e64af2dc1cc74950dd771211c||org.onap.aai|-1438000378||"local|3274081232398955408"
aai@aai.onap.org|2|2019-09-20 23:22:15.000+0000|0xd993c5617486296f1b99d04de31633332b8ba1a550038e23860f9dbf0b2fcf95|Initial ID|org.onap.aai|53344||
aai@aai.onap.org|2|2019-12-25 00:00:00.000+0000|0x74edded37b9adf31fd778d9bead010ef671e7bd7e474becceb5a14a853e223b9||org.onap.aai|-132831648||15fe5a92b6da38e0
aai@aai.onap.org|2|2020-05-20 21:36:51.000+0000|0x74edded37b9adf31fd778d9bead010ef671e7bd7e474becceb5a14a853e223b9||org.onap.aai|53344||
appc@appc.onap.org|200|2020-05-20 21:36:51.000+0000|0xae49272fc46788086f56cfb9151de965edb21a3722d7bad6e2df1db5cf524f72||org.onap.appc|-549183143||7c3405254e2a8869
appc@appc.onap.org|200|2020-06-03 21:30:30.000+0000|0xae49272fc46788086f56cfb9151de965edb21a3722d7bad6e2df1db5cf524f72||org.onap.appc|-549183143||7c3405254e2a8869
appc@appc.onap.org|200|2021-03-18 06:58:42.000+0000|0xd0a3b14c69a2f2303b2cc1828f458663deae580e68e1397ed19912ddd5ff20e2||org.onap.appc|-195691022||"local|3274081232398955387"
appc@appc.onap.org|200|2021-03-20 18:27:08.000+0000|0x6993de25250546e2bc5a812424cf717911a66ddf1062b4b409b1f1572dc12dc7||org.onap.appc|-426452390||"local|3274081232398955388"
appc@appc.onap.org|200|2021-03-20 18:48:50.000+0000|0xdd5b826648437a1cbca6613a04c48c6e9fc5c4f58ec556c35588165dc6d96ef2||org.onap.appc|688930620||"local|3274081232398955389"
appc@appc.onap.org|200|2021-03-20 18:56:17.000+0000|0x49c69b5d7754e6b4fb3a07f546f63fe15121d51521c4de46d6f9d51b499b3931||org.onap.appc|-13571854||"local|3274081232398955390"
appc@appc.onap.org|200|2021-03-20 19:14:46.000+0000|0xd2277ad21f3ae965c698c815aec7e26efb6442875877e32141a32a7d75b2ce48||org.onap.appc|-165434500||"local|3274081232398955391"
appc@appc.onap.org|200|2021-03-20 20:04:01.000+0000|0x2fbd4b9855e188a00bc3458a15a0bdc30297bc8b291f94e884cebc51f46a7893||org.onap.appc|930236602||"local|3274081232398955392"
appc@appc.onap.org|200|2021-03-20 23:58:14.000+0000|0x458fd5dd4e6f82dfb3c7d5c57f3c6bcf3e0fdfe57a5df7753bad54fe5859acb5||org.onap.appc|-418630041||"local|3274081232398955393"
appc@appc.onap.org|200|2021-03-21 00:01:43.000+0000|0x1c79cd43f6f86f6cd4dde3cf409d8bb278aae1d621176d16f9bcb6e99bf5d09b||org.onap.appc|2007983821||"local|3274081232398955394"
appc@appc.onap.org|200|2021-03-21 00:04:42.000+0000|0xf38957a7fb329f95fa6c20a2f3d61e24c6c581a58f4f16e0fb79308239f152ef||org.onap.appc|173135972||"local|3274081232398955395"
appc@appc.onap.org|200|2021-03-27 18:03:32.000+0000|0x3166a14de3e775a6d52904abb6d604f9a16c116a4400292cd26ecf5e4db37fca||org.onap.appc|117596435||"local|3274081232398955409"
appc@appc.onap.org|2|2019-09-20 23:22:15.000+0000|0xd993c5617486296f1b99d04de31633332b8ba1a550038e23860f9dbf0b2fcf95|Initial ID|org.onap.appc|53344||
appc@appc.onap.org|2|2020-05-20 21:36:51.000+0000|0xd993c5617486296f1b99d04de31633332b8ba1a550038e23860f9dbf0b2fcf95|Initial ID|org.onap.appc|53344||
bdevl@people.osaaf.org|2|2019-09-20 23:22:15.000+0000|0xd993c5617486296f1b99d04de31633332b8ba1a550038e23860f9dbf0b2fcf95|Initial ID|org.osaaf.people|53344||
bdevl@people.osaaf.org|2|2019-12-23 00:00:00.000+0000|0x84c88529b6183ba70bb13ab7cd0c42af36307ca96f2bf8666f768daacd1fdc9f||org.osaaf.people|257895526||9eea0108f5a8a06b
bdevl@people.osaaf.org|2|2020-05-20 21:36:51.000+0000|0xd993c5617486296f1b99d04de31633332b8ba1a550038e23860f9dbf0b2fcf95||org.osaaf.people|257895526||
clamp@clamp.onap.org|200|2020-03-21 13:18:49.000+0000|0x6c44d528b12cf63ee9dfc2198bdea5c5be06e495055d421d63b63a06e39ac454||org.onap.clamp|1564651380||598fb99207ff506a
clamp@clamp.onap.org|200|2020-03-21 15:05:08.000+0000|0x53a1448ebafb027c48cf514a0d3b2ea1682814ef5a5656278861073d6657f9dc||org.onap.clamp|1384097473||598fb99207ff506b
clamp@clamp.onap.org|200|2020-03-21 15:07:17.000+0000|0x1726b8370ccf806474b07ce0e5a5f7dff2dba844454db02a7e51677ee158c24d||org.onap.clamp|1279951342||598fb99207ff506c
clamp@clamp.onap.org|200|2020-03-21 16:13:29.000+0000|0x2d06da8235bdc9137e18788525290a0ac4f76af444deb6860c52fdbb4db3bc81||org.onap.clamp|1264661623||598fb99207ff506d
clamp@clamp.onap.org|200|2020-03-21 16:16:58.000+0000|0x4922e9dea63cd310e1c095425a7ba3a5005ccb7663f0cb1a5ecd2d9c9172e23b||org.onap.clamp|649104073||598fb99207ff506e
clamp@clamp.onap.org|200|2020-03-26 08:58:31.000+0000|0xb82759727c8e891ad4e83962ca4ae6df0af91de64c44cbd02d23f891806d7add||org.onap.clamp|1726186274||598fb99207ff5081
clamp@clamp.onap.org|200|2020-03-26 12:54:37.000+0000|0x5d96ed645b7d9c2574bda3e6c9a564c8fa79fb2a49534a6fa6a570c771408fb2||org.onap.clamp|161509386||598fb99207ff5082
clamp@clamp.onap.org|200|2020-03-28 13:47:25.000+0000|0x448e00199c8f7f7fafd936d18163ac669d2c8531e69f9aaaa4e9d99fc9b857b3||org.onap.clamp|867093505||598fb99207ff5083
clamp@clamp.onap.org|200|2020-03-28 14:22:04.000+0000|0xb2d31f9b8a2533cc949eead64f449c61b271f6997221aed5beb264e90834ed7f||org.onap.clamp|2091555104||598fb99207ff5084
clamp@clamp.onap.org|200|2020-03-28 14:32:46.000+0000|0x940f77c8ca62f67386a960e3322630640188078f370a8cafe54ed689064cf388||org.onap.clamp|-247117165||598fb99207ff5085
clamp@clamp.onap.org|200|2020-04-04 10:22:34.000+0000|0x8df6ea43b735a5f9e2e0c32f4240dbab6de516f160000dfb38afcd0365e16845||org.onap.clamp|-707592961||598fb99207ff5089
clamp@clamp.onap.org|200|2020-05-20 21:36:51.000+0000|0x91c779f7fd46b44a55005ddf165437cf88e03477124ed555183150b3c14e9432||org.onap.clamp|-1056750592||185eae933ab09465
clamp@clamp.onap.org|200|2020-06-17 13:59:06.000+0000|0xc72d68b2ab20f22a62af09fcdebcdbe75c95199e68d74da8de73c6be0361a25a||org.onap.clamp|1477969008||7c3405254e2a886a
clamp@clamp.onap.org|200|2020-10-14 13:20:24.000+0000|0x1a86887cbf94d39f849c8c31c9a20f60df9696abe6291a9357535b0ad4239cf0||org.onap.clamp|2039009091||185eae933ab0945d
clamp@clamp.onap.org|200|2020-10-14 13:31:19.000+0000|0x5538c9179a0233892d2549bc5f02584040c2ebf363edcdc876f15e7e36fbab1d||org.onap.clamp|596923755||185eae933ab0945e
clamp@clamp.onap.org|200|2020-10-14 13:53:27.000+0000|0xa4f3ba47f5af910c7847ba1b0daa52934276113ca2b4f2e2fac225a732bc465b||org.onap.clamp|1434307131||185eae933ab0945f
clamp@clamp.onap.org|200|2020-10-14 14:28:29.000+0000|0x4001b2896dea3e651ffc623c81cad155d8d43e86638173e18b4cc74f989df587||org.onap.clamp|-1206537751||185eae933ab09460
clamp@clamp.onap.org|200|2020-10-14 14:59:18.000+0000|0xcb45922a12563baf4aee0a56c62fb319d4ddc1f9cebf883b3539ec943780f312||org.onap.clamp|-1424947660||185eae933ab09461
clamp@clamp.onap.org|200|2020-10-14 15:53:41.000+0000|0x18ea459705480843155b853823e2065ca2648d8d61ded258e7f9b7bef3e21f3b||org.onap.clamp|-1619969966||185eae933ab09462
clamp@clamp.onap.org|200|2020-10-23 16:37:54.000+0000|0x91c779f7fd46b44a55005ddf165437cf88e03477124ed555183150b3c14e9432||org.onap.clamp|-1056750592||185eae933ab09465
clamp@clamp.onap.org|200|2021-02-04 10:57:59.000+0000|0x9f2f3b11e1960f4541cc6833cd0f0885c38a807fe1b4d17c6e0d532265aaa451||org.onap.clamp|-1644065709||2f0d73c831aa0791
clamp@clamp.onap.org|200|2021-02-04 12:23:52.000+0000|0xfd7f43926af0cc08bce5d100481f8e7a297cd3af73a7ba7f8e6956b70b52c414||org.onap.clamp|-1640970609||2f0d73c831aa0792
clamp@clamp.onap.org|2|2019-09-20 23:22:15.000+0000|0xd993c5617486296f1b99d04de31633332b8ba1a550038e23860f9dbf0b2fcf95|Initial ID|org.onap.clamp|53344||
clamp@clamp.onap.org|2|2020-05-20 21:36:51.000+0000|0xd993c5617486296f1b99d04de31633332b8ba1a550038e23860f9dbf0b2fcf95|Initial ID|org.onap.clamp|53344||
cs0008@people.osaaf.org|2|2019-09-20 23:22:15.000+0000|0xd993c5617486296f1b99d04de31633332b8ba1a550038e23860f9dbf0b2fcf95|Initial ID|org.osaaf.people|53344||
cs0008@people.osaaf.org|2|2019-12-23 00:00:00.000+0000|0x095cf5febc2897a4863b84022a18e915e4016ef3e0af0369b9e6f9d9486cd4a7||org.osaaf.people|-378756541||cbf67284b237e906
cs0008@people.osaaf.org|2|2020-05-20 21:36:51.000+0000|0x095cf5febc2897a4863b84022a18e915e4016ef3e0af0369b9e6f9d9486cd4a7||org.osaaf.people|53344||
dcae@dcae.onap.org|200|2020-04-10 09:58:41.000+0000|0x3c6c55f74411b1541c1b00e24d74f0f6214501dd343fcc940834c3755487e92b||org.onap.dcae|-84114142||598fb99207ff508a
dcae@dcae.onap.org|200|2020-05-20 21:36:51.000+0000|0x3c6c55f74411b1541c1b00e24d74f0f6214501dd343fcc940834c3755487e92b||org.onap.dcae|-84114142||598fb99207ff508a
dcae@dcae.onap.org|2|2019-09-20 23:22:15.000+0000|0xd993c5617486296f1b99d04de31633332b8ba1a550038e23860f9dbf0b2fcf95|Initial ID|org.onap.dcae|53344||
dcae@dcae.onap.org|2|2020-05-20 21:36:51.000+0000|0xd993c5617486296f1b99d04de31633332b8ba1a550038e23860f9dbf0b2fcf95|Initial ID|org.onap.dcae|53344||
demo@people.osaaf.org|2|2019-09-20 23:22:15.000+0000|0xd993c5617486296f1b99d04de31633332b8ba1a550038e23860f9dbf0b2fcf95|Initial ID|org.osaaf.people|53344||
demo@people.osaaf.org|2|2020-05-20 21:36:51.000+0000|0xd993c5617486296f1b99d04de31633332b8ba1a550038e23860f9dbf0b2fcf95|Initial ID|org.osaaf.people|53344||
demo@people.osaaf.org|2|2020-09-20 23:22:15.000+0000|0xd993c5617486296f1b99d04de31633332b8ba1a550038e23860f9dbf0b2fcf95|Initial ID|org.osaaf.people|53344||
deployer@people.osaaf.org|2|2019-09-20 23:22:15.000+0000|0xd993c5617486296f1b99d04de31633332b8ba1a550038e23860f9dbf0b2fcf95|Initial ID|org.osaaf.people|53344||
deployer@people.osaaf.org|2|2019-10-01 00:00:00.000+0000|0x5836f381bf08e017e476fbc56e445f03cec5d3dad0866e67511980d654dde9a1||org.osaaf.people|-699427804||8a754356351ff81
deployer@people.osaaf.org|2|2020-05-20 21:36:51.000+0000|0x5836f381bf08e017e476fbc56e445f03cec5d3dad0866e67511980d654dde9a1||org.osaaf.people|53344||
deployer@people.osaaf.org|2|2020-09-20 23:22:15.000+0000|0xd993c5617486296f1b99d04de31633332b8ba1a550038e23860f9dbf0b2fcf95|Initial ID|org.osaaf.people|53344||
dmaap-bc@dmaap-bc.onap.org|200|2020-03-21 18:25:51.000+0000|0x738cf1225e30ab29fbdbb578e2be1ff9da7ff20c5c0ba27de6ff579688bb70dd||org.onap.dmaap-bc|-981068908||598fb99207ff506f
dmaap-bc@dmaap-bc.onap.org|200|2020-03-21 19:36:41.000+0000|0x1ec33d3b624c1f8f1b505e31acbbbc496e95e0e70430f096668c52ad6a83c3cf||org.onap.dmaap-bc|1128287598||598fb99207ff5070
dmaap-bc@dmaap-bc.onap.org|200|2020-03-21 20:05:13.000+0000|0xad149e09a34471214e8fe7bf231287bee556372f507bf74777eb16c466d3f670||org.onap.dmaap-bc|-1057219584||598fb99207ff5071
dmaap-bc@dmaap-bc.onap.org|200|2020-03-21 20:13:18.000+0000|0x22c9da7a656adbbb6be5a7b1e4c5b1dba24c5c687a9895144b95ba72b712b1ca||org.onap.dmaap-bc|-181577576||598fb99207ff5072
dmaap-bc@dmaap-bc.onap.org|200|2020-03-22 14:57:44.000+0000|0x26e6807dcde11d67df7524efb677fb8102810b84a0c03e8ffd50a55da7d2a6d2||org.onap.dmaap-bc|540708781||598fb99207ff5073
dmaap-bc@dmaap-bc.onap.org|200|2020-03-22 15:01:28.000+0000|0xed2c5db14250e91fedc903899d5a673a242a4cfa440e938e1cf4c6935164b4b1||org.onap.dmaap-bc|1488443792||598fb99207ff5074
dmaap-bc@dmaap-bc.onap.org|200|2020-03-22 15:49:46.000+0000|0xc4104897ad3dff7b96132b9ee4e058540c4cf154d1bb9749be83ff1375ba89b9||org.onap.dmaap-bc|949763781||598fb99207ff5075
dmaap-bc@dmaap-bc.onap.org|200|2020-03-22 15:53:46.000+0000|0x4ef3f8b0f289106d6c22bc1628f9d203874142e03185f345dc507a402c730185||org.onap.dmaap-bc|-1430876318||598fb99207ff5076
dmaap-bc@dmaap-bc.onap.org|200|2020-03-22 17:31:09.000+0000|0x1ea0a7d99c4e956df2a6c434f08ef6cc7772bd01069ae70df7937a5001124ce9||org.onap.dmaap-bc|-1170043862||598fb99207ff5077
dmaap-bc@dmaap-bc.onap.org|200|2020-03-22 17:37:39.000+0000|0xb61bc24d8102c782d8fcab934669b817f5911f6ddef0d7c1b557d23ba247cc6c||org.onap.dmaap-bc|59278841||598fb99207ff5078
dmaap-bc@dmaap-bc.onap.org|200|2020-05-20 21:36:51.000+0000|0x738cf1225e30ab29fbdbb578e2be1ff9da7ff20c5c0ba27de6ff579688bb70dd||org.onap.dmaap-bc|1488443792||598fb99207ff5078
dmaap-bc@dmaap-bc.onap.org|200|2021-03-17 18:08:33.000+0000|0x606ad64f5666e32267c66fc2a4333280f1a1af634fc4c347db6e7b3069056e7b||org.onap.dmaap-bc|-346111662||"local|3274081232398955382"
dmaap-bc@dmaap-bc.onap.org|2|2019-09-20 23:22:15.000+0000|0xd993c5617486296f1b99d04de31633332b8ba1a550038e23860f9dbf0b2fcf95|Initial ID|org.onap.dmaap-bc|53344||
dmaap-bc@dmaap-bc.onap.org|2|2020-05-20 21:36:51.000+0000|0xd993c5617486296f1b99d04de31633332b8ba1a550038e23860f9dbf0b2fcf95|Initial ID|org.onap.dmaap-bc|53344||
dmaap-bc-mm-prov@dmaap-bc-mm-prov.onap.org|2|2019-09-20 23:22:15.000+0000|0xd993c5617486296f1b99d04de31633332b8ba1a550038e23860f9dbf0b2fcf95|Initial ID|org.onap.dmaap-bc-mm-prov|53344||
dmaap-bc-mm-prov@dmaap-bc-mm-prov.onap.org|2|2020-05-20 21:36:51.000+0000|0xd993c5617486296f1b99d04de31633332b8ba1a550038e23860f9dbf0b2fcf95|Initial ID|org.onap.dmaap-bc-mm-prov|53344||
dmaap-bc-topic-mgr@dmaap-bc-topic-mgr.onap.org|2|2019-09-20 23:22:15.000+0000|0xd993c5617486296f1b99d04de31633332b8ba1a550038e23860f9dbf0b2fcf95|Initial ID|org.onap.dmaap-bc-topic-mgr|53344||
dmaap-bc-topic-mgr@dmaap-bc-topic-mgr.onap.org|2|2020-05-20 21:36:51.000+0000|0xd993c5617486296f1b99d04de31633332b8ba1a550038e23860f9dbf0b2fcf95|Initial ID|org.onap.dmaap-bc-topic-mgr|53344||
dmaap-dr@dmaap-dr.onap.org|2|2019-09-20 23:22:15.000+0000|0xd993c5617486296f1b99d04de31633332b8ba1a550038e23860f9dbf0b2fcf95|Initial ID|org.onap.dmaap-dr|53344||
dmaap-dr@dmaap-dr.onap.org|2|2020-05-20 21:36:51.000+0000|0xd993c5617486296f1b99d04de31633332b8ba1a550038e23860f9dbf0b2fcf95|Initial ID|org.onap.dmaap-dr|53344||
dmaap-dr-node@dmaap-dr-node.onap.org|2|2019-09-20 23:22:15.000+0000|0xd993c5617486296f1b99d04de31633332b8ba1a550038e23860f9dbf0b2fcf95|Initial ID|org.onap.dmaap-dr-node|53344||
dmaap-dr-node@dmaap-dr-node.onap.org|2|2020-05-20 21:36:51.000+0000|0xd993c5617486296f1b99d04de31633332b8ba1a550038e23860f9dbf0b2fcf95|Initial ID|org.onap.dmaap-dr-node|53344||
dmaap-dr-node@dmaap-dr.onap.org|200|2020-04-01 09:24:11.000+0000|0xc69873769b8b60b39f7d11a91864b198a115bb7e83973ed55ea4d0dc60c4ba1c||org.onap.dmaap-dr|-1076618360||598fb99207ff5087
dmaap-dr-node@dmaap-dr.onap.org|200|2020-05-20 21:36:51.000+0000|0xc69873769b8b60b39f7d11a91864b198a115bb7e83973ed55ea4d0dc60c4ba1c||org.onap.dmaap-dr|-1076618360||598fb99207ff5087
dmaap-dr-prov@dmaap-dr.onap.org|200|2020-04-01 09:49:34.000+0000|0x841a5c4a5a03e80b4b774d0b3dd019935fd0ba32cb55e9be4c7a774b914fa1a4||org.onap.dmaap-dr|2113431976||598fb99207ff5088
dmaap-dr-prov@dmaap-dr.onap.org|200|2020-05-20 21:36:51.000+0000|0x841a5c4a5a03e80b4b774d0b3dd019935fd0ba32cb55e9be4c7a774b914fa1a4||org.onap.dmaap-dr|2113431976||598fb99207ff5088
dmaap-dr-prov@dmaap-dr-prov.onap.org|2|2019-09-20 23:22:15.000+0000|0xd993c5617486296f1b99d04de31633332b8ba1a550038e23860f9dbf0b2fcf95|Initial ID|org.onap.dmaap-dr-prov|53344||
dmaap-dr-prov@dmaap-dr-prov.onap.org|2|2020-05-20 21:36:51.000+0000|0xd993c5617486296f1b99d04de31633332b8ba1a550038e23860f9dbf0b2fcf95|Initial ID|org.onap.dmaap-dr-prov|53344||
dmaap-mr@dmaap-mr.onap.org|200|2020-03-22 18:43:09.000+0000|0x03f51619c8c6133f18ad205819f89e350730dc91249f8977c2e2080aa28094f5||org.onap.dmaap-mr|274837325||598fb99207ff5079
dmaap-mr@dmaap-mr.onap.org|200|2020-03-22 20:43:28.000+0000|0xf7412c73f757a7a329b9ba035b8b30018d0483083d67ad58aab6c9031051dbe4||org.onap.dmaap-mr|-2089459484||598fb99207ff507a
dmaap-mr@dmaap-mr.onap.org|200|2020-03-22 21:53:33.000+0000|0xe96c62eb70102d2262903c82a93dd9d246c818b55b7a1be134bb3d5ef467a0a4||org.onap.dmaap-mr|-510927559||598fb99207ff507b
dmaap-mr@dmaap-mr.onap.org|200|2020-03-22 22:26:51.000+0000|0x337344edd76d626dd7ca647e93446455424273fdbbb6e50ae7b1981456300f38||org.onap.dmaap-mr|-752907477||598fb99207ff507c
dmaap-mr@dmaap-mr.onap.org|200|2020-05-20 21:36:51.000+0000|0x337344edd76d626dd7ca647e93446455424273fdbbb6e50ae7b1981456300f38||org.onap.dmaap-mr|274837325||598fb99207ff507c
dmaap-mr@dmaap-mr.onap.org|2|2019-07-25 00:00:00.000+0000|0x899e2196367155cfc9c235fbe975b7ec4757bfa278645b20d31e18fc0cb04952||org.onap.dmaap-mr|883447939||57e854a518e26eef
dmaap-mr@dmaap-mr.onap.org|2|2019-09-20 23:22:15.000+0000|0xd993c5617486296f1b99d04de31633332b8ba1a550038e23860f9dbf0b2fcf95|Initial ID|org.onap.dmaap-mr|53344||
dmaapmr@dmaapmr.onap.org|2|2019-09-20 23:22:15.000+0000|0xd993c5617486296f1b99d04de31633332b8ba1a550038e23860f9dbf0b2fcf95|Initial ID|org.onap.dmaapmr|53344||
#dmaap.mr@#dmaap.mr.onap.org|2|2019-09-20 23:22:15.000+0000|0xd993c5617486296f1b99d04de31633332b8ba1a550038e23860f9dbf0b2fcf95|Initial ID|org.onap.mr.#dmaap|53344||
dmaapmr@dmaapmr.onap.org|2|2020-05-20 21:36:51.000+0000|0xd993c5617486296f1b99d04de31633332b8ba1a550038e23860f9dbf0b2fcf95|Initial ID|org.onap.dmaapmr|53344||
#dmaap.mr@#dmaap.mr.onap.org|2|2020-05-20 21:36:51.000+0000|0xd993c5617486296f1b99d04de31633332b8ba1a550038e23860f9dbf0b2fcf95|Initial ID|org.onap.mr.#dmaap|53344||
dmaap-mr@dmaap-mr.onap.org|2|2020-05-20 21:36:51.000+0000|0xd993c5617486296f1b99d04de31633332b8ba1a550038e23860f9dbf0b2fcf95||org.onap.dmaap-mr|883447939||
dmaapmr@mr.dmaap.onap.org|200|2020-05-02 22:16:45.000+0000|0xcb9a969a7460db1177dd6fcbfaac7e23f38175630b7f0acb164e01bec01f6fd7||org.onap.dmaap.mr|312149994||7c3405254e2a8856
dmaapmr@mr.dmaap.onap.org|200|2020-05-02 22:41:49.000+0000|0x8b65520a966da0dcc6403fb41438cb777086dc99274ae04bfb075d0e8c44682e||org.onap.dmaap.mr|-900035934||7c3405254e2a8857
dmaapmr@mr.dmaap.onap.org|200|2020-05-02 23:04:13.000+0000|0x90e3ad75bf916a56ca6daef0f75f64f95a68f57c7f5ce8ccde3187116439ff16||org.onap.dmaap.mr|-762691657||7c3405254e2a8858
dmaapmr@mr.dmaap.onap.org|200|2020-05-02 23:16:43.000+0000|0x8a1b0e95f276153957334f64a507c379b9f3d4865e25036cf97f3286c7fc8d15||org.onap.dmaap.mr|-1959299919||7c3405254e2a8859
dmaapmr@mr.dmaap.onap.org|200|2020-05-02 23:20:28.000+0000|0xd3e9433f17f329a27118e43c389676b85f268a3f2fe8d7bd874deded7ef30c66||org.onap.dmaap.mr|-302603089||7c3405254e2a885a
dmaapmr@mr.dmaap.onap.org|200|2020-05-02 23:26:06.000+0000|0x454b4815e49675a1a19f7c330ce1dc11ce0dbb165485b807a6d520e95de387ff||org.onap.dmaap.mr|1684654708||7c3405254e2a885b
dmaapmr@mr.dmaap.onap.org|200|2020-05-02 23:55:08.000+0000|0x9d151bea35de9b369e7e99e183af5164b2d4d9296c73e4dfaef413e1d991c4f4||org.onap.dmaap.mr|-2073525979||7c3405254e2a885c
dmaapmr@mr.dmaap.onap.org|200|2020-05-03 00:03:40.000+0000|0x854040ecfc8d71be2b6181c20553adfa3ee27403d2cf801eccefba34feb299ef||org.onap.dmaap.mr|-695994937||7c3405254e2a885d
